1,0.002480339913381023
2,0.0024733432259557934
3,0.0024758425735345317
4,0.0024792568651653335
5,0.0024763719549128127
6,0.002488922456413088
7,0.0024870840115490725
8,0.002485574507472112
9,0.0024801634406152206
10,0.002481427365584619
11,0.0024768506173596127
12,0.0024761010270254583
13,0.002471589275913518
14,0.002459899853553314
15,0.002460794237534204
16,0.0024517039617705768
17,0.002464777750061493
18,0.002476300764198194
19,0.0024690196223518574
20,0.002472379133136807
21,0.002475393774368094
22,0.002478918562931229
23,0.002482332185812384
24,0.00248461642453169
25,0.0024907991683632176
26,0.0025135008927858636
27,0.0025044311349037137
28,0.0025097318184603163
29,0.002502379263400919
30,0.002508362702959768
31,0.002520921679600122
32,0.002517586168545509
33,0.002516746797799423
34,0.002526590760277581
35,0.002524514788224399
36,0.0025462662431653535
37,0.0025455792469084586
38,0.0025395067584339705
39,0.0025603042040189842
40,0.0025509952915809342
41,0.0025580676355177433
42,0.0025697670690810184
43,0.0025879947951218886
44,0.002598771894907489
45,0.002608372501376491
46,0.0026114767393595616
47,0.0026201764400782318
48,0.0026302574412516103
49,0.002639591566362765
50,0.002640487368076016
51,0.0026478890971214255
52,0.0026526251666693867
53,0.0026648752207631197
54,0.0026722021548942357
55,0.0026835035352743342
56,0.0026923416439936895
57,0.002706044639619803
58,0.0027109228842015394
59,0.0027197962330765563
60,0.002731120783269487
61,0.0027348507164776533
62,0.002745362443573195
63,0.0027635973792097647
64,0.0027835141155581364
65,0.0027858288854000577
66,0.0027921391046703556
67,0.002797603054193477
68,0.0028094696965673765
69,0.0028094546396281697
70,0.0028255017816580796
71,0.0028407189004668936
72,0.0028422755376564263
73,0.0028574312739023896
74,0.002868008885124373
75,0.0028767180075788233
76,0.002890021591545589
77,0.0028960238559132155
78,0.002895552993899652
79,0.002907043234303077
80,0.002917067252956843
81,0.0029172636725409537
82,0.0029215275191142227
83,0.0029279140514349242
84,0.0029487714053127974
85,0.002961332937125011
86,0.0029773272860789137
87,0.0029883644343225418
88,0.0030064397352977173
89,0.0030252721090910473
90,0.003042581917292155
91,0.0030478006332915002
92,0.0030656792633757196
93,0.003083167026674269
94,0.003101374806276897
95,0.0031178544661361026
96,0.003114264927120218
97,0.0031245612237955425
98,0.0031492729302211144
99,0.003163768208963762
100,0.0031919111536513217
101,0.003217070446035994
102,0.0032289355950893346
103,0.0032505519357137213
104,0.0032758543627348967
105,0.0033141873564366793
106,0.0033228637732437114
107,0.0033417448338984848
108,0.0033711601258654003
109,0.0033860154437277573
110,0.003398097397635534
111,0.003422014595045636
112,0.0034470822287641784
113,0.0034515477494150688
114,0.0034984417522724884
115,0.0034931659578702765
116,0.003506134941946763
117,0.0035162195771643217
118,0.0035212063183529415
119,0.0035352996697398517
120,0.0035501626734239147
121,0.0035616631662557887
122,0.0035669389647586744
123,0.003573759538414281
124,0.003614506755578283
125,0.0036253379700241883
126,0.0036532645715632974
